DEBUG:root: tick:     3, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        0,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2721, AC:   832040, AR:        2, DR:   832040, PC:      0xb, rax:  4000000, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2722, AC:  3167960, AR:  4000000, DR:   832040, PC:      0xc, rax:  4000000, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2723, AC:  3167960, AR:  4000000, DR:       15, PC:      0xf, rax:  4000000, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2724, AC:        1, AR:        0, DR:        1, PC:     0x10, rax:        1, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2727, AC:     4000, AR:        4, DR:        0, PC:     0x11, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2728, AC:        1, AR:        1, DR:        0, PC:     0x12, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2729, AC:        1, AR:        1, DR:        0, PC:     0x13, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2732, AC:     3999, AR:        4, DR:        0, PC:     0x14, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2733, AC:   832040, AR:        2, DR:   832040, PC:     0x15, rax:        1, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2734, AC:   832040, AR:        3, DR:   832040, PC:     0x16, rax:        1, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2737, AC:     4000, AR:        4, DR:        0, PC:     0x17, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2740, AC:     3999, AR:        4, DR:        0, PC:     0x18, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2741, AC:   514229, AR:        0, DR:   514229, PC:     0x19, rax:   514229, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2742, AC:   832040, AR:        2, DR:   832040, PC:     0x1a, rax:   514229, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2744, AC:  1346269, AR:        2, DR:   832040, PC:     0x1b, rax:  1346269, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2747, AC:     4000, AR:        4, DR:        0, PC:     0x1c, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2748, AC:  1346269, AR:        2, DR:  1346269, PC:     0x1d, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2751, AC:     3999, AR:        4, DR:        0, PC:     0x1e, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2752, AC:   832040, AR:        2, DR:   832040, PC:     0x1f, rax:  1346269, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2753, AC:   832040, AR:        1, DR:   832040, PC:     0x20, rax:  1346269, rcx:        0, rdx:   832040, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2756, AC:     4000, AR:        4, DR:        0, PC:     0x21, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2759, AC:     3999, AR:        4, DR:        0, PC:     0x22, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2760, AC:        0, AR:        0, DR:        0, PC:     0x23, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2763, AC:     3998, AR:        4, DR:        0, PC:     0x24, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2766, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2767, AC:  1346269, AR:        0, DR:  1346269, PC:     0x26, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2768, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:  1346269, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2770, AC:        1, AR:        2, DR:        2, PC:     0x28, rax:        1, rcx:        0, rdx:        1, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2773, AC:     3998, AR:        4, DR:        0, PC:     0x29, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2774, AC:        0, AR:        0, DR:        0, PC:     0x2a, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2777, AC:     3999, AR:        4, DR:        0, PC:     0x2b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2778, AC:        0, AR:        0, DR:        0, PC:     0x2c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2779, AC:        0, AR:        0, DR:       47, PC:     0x2f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2780, AC:        1, AR:        0, DR:        1, PC:     0x30, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2783, AC:     4000, AR:        4, DR:        0, PC:     0x31, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2784, AC:        1, AR:        1, DR:        0, PC:     0x32, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2785, AC:        1, AR:        1, DR:        0, PC:     0x33, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2788, AC:     3999, AR:        4, DR:        0, PC:     0x34, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2789, AC:  1346269, AR:        0, DR:  1346269, PC:     0x35, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2790, AC:  2178306, AR:        2, DR:  2178306, PC:     0x36, rax:  1346269, rcx:        0, rdx:  2178306, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2792, AC:  3524575, AR:        2, DR:  2178306, PC:     0x37, rax:  3524575, rcx:        0, rdx:  3524575, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2795, AC:     4000, AR:        4, DR:        0, PC:     0x38, rax:  3524575, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2796, AC:  3524575, AR:        4, DR:  3524575, PC:     0x39, rax:  3524575, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2796, AC:  3524575, AR:        4, DR:  3524575, PC:     0x3a, rax:  3524575, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2797, AC:  3524575, AR:        4, DR:  3524575, PC:     0x3a, rax:  3524575, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2800, AC:     3999, AR:        4, DR:  3524575, PC:     0x3b, rax:  3524575, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2801, AC:  1346269, AR:        0, DR:  1346269, PC:     0x3c, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2803, AC:        0, AR:        0, DR:       31, PC:     0x3d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2804, AC:       -1, AR:        0, DR:        1, PC:     0x3e, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2805, AC:       -1, AR:        0, DR:        1, PC:     0x3f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:   832040,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2806, AC:  1346269, AR:        8, DR:  1346269, PC:     0x40, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root:Out: 1346269
DEBUG:root: tick:  2807, AC:  1346269, AR:        8, DR:  1346269, PC:     0x41, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2808, AC:  1346269, AR:        8, DR:       75, PC:     0x4b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2811, AC:     4000, AR:        4, DR:        0, PC:     0x4c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2811, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2812, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2813, AC:     4000, AR:        4, DR:        8, PC:      0x8, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2816, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2817, AC:  4000000, AR:        0, DR:  4000000, PC:      0xa, rax:  4000000, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2818, AC:  1346269, AR:        2, DR:  1346269, PC:      0xb, rax:  4000000, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2819, AC:  2653731, AR:  4000000, DR:  1346269, PC:      0xc, rax:  4000000, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2820, AC:  2653731, AR:  4000000, DR:       15, PC:      0xf, rax:  4000000, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2821, AC:        1, AR:        0, DR:        1, PC:     0x10, rax:        1, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2824, AC:     4000, AR:        4, DR:        0, PC:     0x11, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2825, AC:        1, AR:        1, DR:        0, PC:     0x12, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2826, AC:        1, AR:        1, DR:        0, PC:     0x13, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2829, AC:     3999, AR:        4, DR:        0, PC:     0x14, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2830, AC:  1346269, AR:        2, DR:  1346269, PC:     0x15, rax:        1, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2831, AC:  1346269, AR:        3, DR:  1346269, PC:     0x16, rax:        1, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2834, AC:     4000, AR:        4, DR:        0, PC:     0x17, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2837, AC:     3999, AR:        4, DR:        0, PC:     0x18, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2838, AC:   832040, AR:        0, DR:   832040, PC:     0x19, rax:   832040, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2839, AC:  1346269, AR:        2, DR:  1346269, PC:     0x1a, rax:   832040, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2841, AC:  2178309, AR:        2, DR:  1346269, PC:     0x1b, rax:  2178309, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2844, AC:     4000, AR:        4, DR:        0, PC:     0x1c, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2845, AC:  2178309, AR:        2, DR:  2178309, PC:     0x1d, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2848, AC:     3999, AR:        4, DR:        0, PC:     0x1e, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2849, AC:  1346269, AR:        2, DR:  1346269, PC:     0x1f, rax:  2178309, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2850, AC:  1346269, AR:        1, DR:  1346269, PC:     0x20, rax:  2178309, rcx:        0, rdx:  1346269, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2853, AC:     4000, AR:        4, DR:        0, PC:     0x21, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2856, AC:     3999, AR:        4, DR:        0, PC:     0x22, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2857, AC:        0, AR:        0, DR:        0, PC:     0x23, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2860, AC:     3998, AR:        4, DR:        0, PC:     0x24, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2863, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2864, AC:  2178309, AR:        0, DR:  2178309, PC:     0x26, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2865, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:  2178309, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2867, AC:        1, AR:        2, DR:        2, PC:     0x28, rax:        1, rcx:        0, rdx:        1, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2870, AC:     3998, AR:        4, DR:        0, PC:     0x29, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2871, AC:        0, AR:        0, DR:        0, PC:     0x2a, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2874, AC:     3999, AR:        4, DR:        0, PC:     0x2b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2875, AC:        0, AR:        0, DR:        0, PC:     0x2c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2876, AC:        0, AR:        0, DR:       47, PC:     0x2f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2877, AC:        1, AR:        0, DR:        1, PC:     0x30, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2880, AC:     4000, AR:        4, DR:        0, PC:     0x31, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2881, AC:        1, AR:        1, DR:        0, PC:     0x32, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2882, AC:        1, AR:        1, DR:        0, PC:     0x33, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2885, AC:     3999, AR:        4, DR:        0, PC:     0x34, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2886, AC:  2178309, AR:        0, DR:  2178309, PC:     0x35, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2887, AC:  3524575, AR:        2, DR:  3524575, PC:     0x36, rax:  2178309, rcx:        0, rdx:  3524575, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2889, AC:  5702884, AR:        2, DR:  3524575, PC:     0x37, rax:  5702884, rcx:        0, rdx:  5702884, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
